Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
R_9CNkRH6KOycR6TU.txt,1,159,37.52,58.77,64.22,5.02,22.71,22.64,91.82,69.81,60.38,12.58,7.55,3.14,3.14,0,0,1.26,5.03,16.98,9.43,0.63,13.21,8.81,12.58,9.43,0,14.47,4.4,3.14,6.92,5.66,1.26,0,28.3,0,18.87,5.03,1.89,4.4,5.03,1.26,3.77,0,6.29,1.89,3.77,1.26,0,0.63,0,0.63,0,0,10.06,3.14,0,0,0.63,0,2.52,6.92,0,2.52,0,0,0,0,0,0,5.66,2.52,0,1.26,1.89,0,7.55,2.52,0,0,0,0,0,5.03,0,0,0,0,0.63,0.63,0,0.63,0.63,0.63,5.66,5.66,0.63,1.26,4.4,0,0,0,6.92,6.29,2.52,0.63,0,0,0,0,0,13.84,4.4,6.29,0,0,2.52,0.63,0
R_41jSm6yTj5RoCxr.txt,1,87,1.35,33.55,11.47,20.23,17.4,18.39,95.4,81.61,67.82,19.54,14.94,8.05,2.3,0,2.3,2.3,4.6,6.9,1.15,1.15,12.64,17.24,10.34,10.34,2.3,27.59,4.6,3.45,5.75,5.75,0,0,35.63,0,26.44,4.6,1.15,12.64,3.45,0,2.3,0,4.6,2.3,2.3,2.3,0,2.3,1.15,0,0,0,16.09,6.9,0,0,0,1.15,3.45,9.2,0,1.15,2.3,0,0,0,0,0,3.45,0,0,2.3,1.15,0,1.15,0,0,0,0,0,0,1.15,0,0,1.15,0,0,0,0,0,0,0,11.49,4.6,0,2.3,3.45,0,0,1.15,5.75,3.45,4.6,0,0,0,0,0,0,8.05,5.75,0,0,0,2.3,0,0
R_9rvi3VigpT7nmet.txt,1,73,12.85,6.83,21.11,63.38,18.25,24.66,94.52,72.6,60.27,16.44,13.7,6.85,0,0,5.48,0,2.74,13.7,9.59,0,5.48,13.7,5.48,6.85,4.11,24.66,1.37,0,4.11,2.74,1.37,0,31.51,2.74,13.7,4.11,2.74,1.37,0,0,5.48,0,8.22,5.48,2.74,2.74,1.37,1.37,0,1.37,0,0,13.7,5.48,1.37,0,1.37,0,0,8.22,0,1.37,0,5.48,0,0,0,0,10.96,2.74,0,1.37,6.85,0,2.74,0,0,0,0,0,0,2.74,0,0,0,0,0,1.37,0,0,1.37,0,5.48,5.48,4.11,0,0,1.37,0,0,4.11,4.11,4.11,6.85,0,0,0,0,0,5.48,5.48,0,0,0,0,0,0
R_9fwwUsGWe4ahb3J.txt,1,138,62.61,44.35,65.33,20.23,23,24.64,92.75,65.22,51.45,10.87,8.7,5.8,0.72,0,0,2.17,2.17,13.77,9.42,0,11.59,7.25,5.8,9.42,0,18.12,1.45,1.45,5.07,2.9,0.72,1.45,26.81,0,14.49,7.25,0,3.62,2.9,0,2.17,0,7.25,3.62,3.62,2.17,0.72,1.45,0,0.72,0.72,0,13.04,5.07,0.72,0,0.72,0.72,1.45,7.97,0,1.45,0,0,1.45,0,0,1.45,7.97,0,0,5.8,2.17,0,4.35,0.72,0,0,0,0,0,3.62,0,0.72,0,0,0.72,0.72,0,0,0.72,0,5.07,5.07,1.45,0,0.72,2.17,0,0.72,7.97,3.62,2.9,0,0,0,0,0,0,10.14,4.35,1.45,0,0,1.45,2.9,0
R_9kHvimlWxabzpn3.txt,1,125,26.61,5.76,82.18,11.97,25,17.6,97.6,81.6,66.4,13.6,10.4,7.2,0.8,0,0,1.6,3.2,16,8.8,0,11.2,11.2,8,11.2,0.8,24,4.8,2.4,3.2,2.4,0.8,0,28.8,0.8,21.6,3.2,0.8,6.4,5.6,0,7.2,0,2.4,0.8,1.6,0.8,0,0.8,0,0.8,0,0,11.2,5.6,0.8,0,0.8,0,2.4,5.6,0,1.6,0,0,0,0,0,0,8.8,3.2,0,2.4,3.2,0,4.8,0.8,0,0,0,0,0,4,0,1.6,0,0.8,0,0.8,0,0,0,0,8.8,11.2,1.6,3.2,5.6,1.6,0,0.8,3.2,4,3.2,0.8,0,0,0,0,0,5.6,4,0.8,0,0,0,0.8,0
R_9GldOeU6ucCe2Db.txt,1,140,10.84,13.3,24.32,29.89,17.5,17.86,93.57,73.57,57.14,16.43,12.86,6.43,1.43,0,5,0,3.57,10.71,5,0,9.29,12.14,5.71,8.57,4.29,25,3.57,2.14,7.86,5.71,1.43,0.71,33.57,0,24.29,5.71,3.57,6.43,2.86,0,5.71,0,3.57,2.14,1.43,0.71,0,0.71,0,0.71,0,0,15.71,6.43,1.43,0.71,0.71,0.71,3.57,9.29,0,2.86,5,0,0,0,0,0,7.14,0.71,0,1.43,5,0,2.14,0.71,0,0,0,0,0,1.43,0,0,0,0.71,0,0,0,0,0.71,0,12.14,5.71,0,1.43,2.14,0,0,1.43,4.29,3.57,4.29,0.71,0,0,0,0,0,11.43,6.43,1.43,0.71,0,2.86,0,0
R_9PAVCZ89IcvlfBk.txt,1,190,20.63,14.81,86.55,27.17,21.11,22.63,96.84,72.11,60,17.37,11.05,5.26,0.53,0.53,0,4.74,6.32,15.79,6.84,0.53,12.63,11.05,5.79,8.95,3.68,19.47,5.26,3.68,6.84,3.68,2.63,1.05,35.26,2.11,21.58,5.26,5.79,2.63,4.21,0.53,4.21,0,6.32,3.16,2.63,1.58,0,1.58,0,1.05,0,1.58,16.32,7.89,2.11,0,0,1.05,2.63,8.42,0,1.05,0,0,0,0,0,0,5.79,1.05,0,4.21,0.53,0,4.74,1.05,0,0,0,0,0,3.16,0.53,0,0.53,0,0,0,0,0,0,0.53,8.95,5.79,0.53,1.05,3.68,0.53,0,0,7.37,6.84,5.26,4.21,0.53,0.53,0,0,0,16.84,4.21,3.16,0.53,0,8.42,0.53,0
R_43bHQ8gIy43Qqn7.txt,1,79,50.32,11.43,29.73,38.56,11.29,17.72,89.87,75.95,55.7,15.19,8.86,5.06,0,0,2.53,0,6.33,17.72,8.86,0,11.39,11.39,5.06,5.06,0,20.25,11.39,7.59,0,0,0,0,32.91,0,21.52,3.8,0,2.53,7.59,0,7.59,0,6.33,3.8,2.53,1.27,0,1.27,0,0,1.27,0,8.86,2.53,0,0,0,0,2.53,6.33,0,0,0,2.53,0,0,0,0,3.8,0,0,2.53,2.53,0,2.53,1.27,0,0,0,0,0,1.27,0,0,0,2.53,0,0,0,0,0,0,3.8,2.53,0,0,2.53,0,0,0,1.27,2.53,6.33,1.27,0,0,0,0,0,13.92,8.86,3.8,0,0,1.27,0,0
R_9MJYOtiXLFLwdGm.txt,1,147,34.63,5.68,42,7.83,36.75,19.05,93.88,74.83,61.22,16.33,10.88,7.48,0,0,0,2.72,5.44,12.93,6.12,0.68,15.65,10.88,5.44,8.84,2.04,22.45,4.08,0.68,3.4,2.72,0,0.68,30.61,0,25.17,4.76,3.4,8.84,2.04,0.68,5.44,0,5.44,2.04,3.4,3.4,1.36,2.04,0,1.36,0,0,10.88,4.76,0,0,2.04,1.36,2.04,6.12,0,2.04,0,0,0.68,0,0,0.68,2.04,0,0,2.04,0,0,5.44,0.68,0,0,0,0,0,4.08,0,2.72,2.04,1.36,0,0,0,0,0.68,0,8.84,8.16,0.68,0,6.12,0.68,0.68,0.68,2.04,4.08,1.36,2.72,0,0,0,0,0,11.56,2.72,6.12,0,0,0,2.72,0
R_9dRnGUVSL6lM6hl.txt,1,201,11.59,14.1,87.2,26.76,16.75,15.42,95.52,72.64,57.71,16.42,9.45,6.97,0.5,0.5,1,0.5,6.97,13.93,5.47,1.99,7.96,6.97,13.93,6.47,1.99,14.43,8.96,6.47,4.48,2.49,1.99,0.5,31.84,0,18.41,5.97,1.99,1.49,4.98,2.49,2.99,0,5.47,2.99,2.49,2.99,1.49,1.49,0,0.5,0,0,11.44,5.97,0,0,0.5,0,3.98,5.47,0,1,0,1,1,0,0,1,4.98,1,0,2.99,1.49,0,3.48,1,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0.5,1,12.44,7.46,1.49,0.5,2.99,2.49,0,1,7.46,3.48,7.96,2.49,0.5,0.5,0,0,0,20.9,6.47,6.47,1,0,4.48,2.49,0
R_41NjFgMFB7MhGSU.txt,1,179,19.44,4.65,89.85,3.68,19.89,17.32,94.97,70.39,57.54,11.73,6.7,5.59,0,1.12,0,0,5.03,15.08,7.26,1.68,8.94,13.41,6.7,11.73,0.56,18.99,6.15,4.47,3.91,2.79,0.56,0.56,35.2,0.56,21.23,3.91,2.79,5.03,5.59,0,7.82,0,5.59,1.68,3.91,3.35,0,3.35,1.68,0.56,0,0,9.5,6.15,0,0,0,0,5.03,3.35,0,2.23,0,0,3.35,0,0,3.35,3.91,0.56,0,1.68,1.68,0,3.91,0.56,0,0.56,0,0,0,3.35,0.56,0,0.56,0,0,0,0,0,0.56,0,10.61,5.59,1.12,1.12,2.79,0.56,0,0.56,8.94,1.12,5.59,2.79,0.56,0.56,0,0,0,10.61,4.47,2.23,0.56,0,1.12,2.23,0
R_9f8TBp2vAQXd329.txt,1,204,13.06,16.11,21.25,50.31,34,15.69,93.14,73.53,64.22,22.06,13.24,8.82,0.98,0,2.94,0.49,8.82,18.14,5.88,0.98,12.25,10.29,7.84,8.82,0.49,17.16,3.43,3.43,3.43,2.94,0,0.49,25.49,1.47,14.71,2.45,0.98,6.86,1.96,2.94,3.92,0,2.94,2.45,0.49,1.96,1.47,0.49,0,0.49,0,0,14.22,6.86,0.49,0,0.49,0,5.88,7.35,0,0.98,2.94,0,0.98,0,0,0.98,7.84,3.43,0,3.43,0.98,0,6.37,0,0,0,0,0,0,6.37,0,0.98,0,0,0,0.49,0,0,0,1.47,4.41,5.39,0.98,0,2.94,0.98,0,0,5.39,6.37,3.43,1.47,0.49,0.49,0,0,0,8.33,2.94,2.94,0,0,1.47,0.98,0
R_9viZJcOtFe2UMZI.txt,1,155,30.67,5.37,93.46,38.96,22.14,29.03,95.48,74.84,60,10.97,7.1,5.81,0,0,0,1.29,3.87,13.55,7.74,0.65,12.9,12.9,9.03,9.03,1.94,22.58,7.74,1.94,2.58,2.58,0,0,31.61,0.65,21.94,3.87,3.23,3.87,6.45,0.65,6.45,0,6.45,3.87,2.58,1.29,0,1.29,0,1.29,0,0,9.68,4.52,1.29,0.65,1.29,0,1.29,5.16,0,1.94,0,0,1.29,0,0,1.29,10.32,1.94,0,5.16,3.87,0,6.45,0.65,0,0,0,0,0,5.16,0,0,0,0,0,0,0,0,0,0,8.39,9.03,1.29,1.94,6.45,0,0,0,5.81,6.45,2.58,1.29,0,0,0,0,0,16.77,4.52,6.45,0,0,3.87,1.94,0
R_4kM44HpIMuSFtsQ.txt,1,165,3.45,1.58,96.15,58.17,15,10.91,96.36,76.97,60.61,19.39,11.52,9.09,0.61,0.61,0,1.21,7.88,10.3,3.64,0.61,9.09,13.94,8.48,7.88,3.64,20,8.48,2.42,5.45,1.82,3.03,0.61,32.73,0.61,20.61,6.06,1.21,5.45,4.85,0.61,4.85,0,7.27,4.85,2.42,3.03,1.21,1.82,0,0,0.61,0,9.09,5.45,3.03,0.61,0,0.61,1.82,3.64,0,0.61,0,0,0,0,0,0,3.64,1.82,0,1.82,0,0,3.03,0,0,0,0,0,0,3.03,0,0,0,0.61,1.21,0,0,0,1.21,0,10.3,5.45,1.21,1.21,3.03,0,0,0.61,9.09,5.45,3.64,2.42,0.61,0.61,0,0,0,15.15,6.06,3.64,0,0,1.82,3.64,0
R_4X1cMCJsXh1khRi.txt,1,166,16.29,1,99,1.74,15.09,13.86,98.8,80.72,66.87,17.47,13.86,9.64,0.6,0,2.41,1.2,3.61,18.07,10.84,0.6,9.64,12.65,7.83,7.23,4.82,22.89,4.22,1.81,6.02,5.42,0,0.6,35.54,1.2,21.08,4.82,1.81,1.81,5.42,1.2,9.64,0,5.42,1.2,4.22,3.61,0,3.61,0,0.6,0,0,15.06,6.63,0.6,0,0.6,0.6,3.01,9.04,0,4.82,0,2.41,0.6,0.6,0,0,5.42,2.41,0.6,2.41,0,0,4.22,0.6,0,0,0,0,0,3.61,0,0,0.6,0,0,0,0,0,0.6,0,13.86,5.42,0.6,2.41,4.82,0.6,0,0,4.22,1.81,6.63,4.22,0,0,0,0,0,15.06,6.63,4.22,0,0,3.61,0.6,0
R_9nBlIRrmWhtjCPl.txt,1,82,9.13,1,51.25,3.01,20.5,12.2,92.68,79.27,69.51,15.85,10.98,7.32,0,0,1.22,2.44,4.88,17.07,9.76,1.22,9.76,15.85,7.32,8.54,6.1,21.95,7.32,2.44,2.44,2.44,0,0,29.27,1.22,23.17,2.44,2.44,7.32,1.22,1.22,8.54,0,7.32,2.44,4.88,3.66,1.22,2.44,1.22,0,0,0,9.76,3.66,0,0,0,0,2.44,6.1,0,1.22,1.22,0,0,0,0,0,2.44,0,0,1.22,1.22,0,3.66,1.22,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,1.22,0,7.32,8.54,1.22,2.44,6.1,0,0,0,0,2.44,6.1,1.22,0,0,0,0,0,7.32,4.88,0,0,0,2.44,0,0
R_9rqxaybI5jjJniN.txt,1,151,48,14.7,78.76,20.23,21.57,29.8,92.72,68.87,61.59,9.93,3.97,0,0,0,0,3.97,5.96,17.88,10.6,0.66,12.58,10.6,8.61,7.28,3.97,13.91,4.64,1.99,2.65,1.32,0,1.32,29.14,1.32,18.54,4.64,3.31,1.99,2.65,0.66,5.96,0,2.65,1.32,1.32,0,0,0,0,0,0,0,5.96,1.32,0,0,0,0,0.66,4.64,0,0.66,0,0,0.66,0,0,0.66,9.27,6.62,0,0,2.65,0,8.61,1.32,0,0,0,0,0,7.28,0,0.66,0,0,0.66,0.66,0,0,0,0,6.62,6.62,0,0,6.62,0,0,0,7.28,3.97,4.64,0.66,0,0,0,0,0,12.58,3.97,7.95,0.66,0,0,0,0
