Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
R_9ux0IL7wacVYq9v.txt,1,156,41.98,5.47,30.98,28.82,12,25,83.33,62.18,51.92,8.33,2.56,2.56,0,0,0,0,5.77,12.82,3.85,0,11.54,7.69,5.77,12.18,0.64,12.82,8.97,2.56,4.49,2.56,1.28,0.64,26.92,0.64,21.15,0.64,1.92,4.49,5.13,1.28,10.9,0,3.21,1.92,1.28,0,0,0,0,0,0,0,8.33,3.21,0.64,0,0,0.64,1.28,5.13,0.64,0.64,0,0,1.92,0,0,1.92,2.56,0,0,2.56,0,0,5.13,3.85,1.92,0.64,0,0,0,0.64,0,0,0,0,0.64,0.64,0,0,1.28,1.28,3.85,5.13,0.64,0.64,2.56,1.28,0,0,2.56,0,3.85,0.64,0,0,0,0,0,16.67,7.69,8.33,0,0,0,0.64,0
R_9bLnX1BQG4bDWWB.txt,1,127,54.82,1,71.56,43.72,25.4,20.47,95.28,74.8,64.57,12.6,9.45,8.66,0,0,0,0.79,3.15,18.11,9.45,0.79,15.75,14.17,5.51,6.3,1.57,18.9,6.3,5.51,1.57,0,1.57,0.79,33.86,1.57,24.41,4.72,3.15,7.09,4.72,0.79,4.72,0,3.15,2.36,0.79,1.57,0.79,0.79,0,0.79,0,0,5.51,4.72,0,0,0.79,0,2.36,0.79,0,0,0,0,0,0,0,0,6.3,0,0,6.3,0,0,6.3,6.3,0.79,0,0,0,0,0,0,0,0.79,0,0,1.57,0,0,0,2.36,1.57,6.3,0,0.79,5.51,0,0,0,3.94,0.79,2.36,2.36,0,0,0,0,0,10.24,3.15,5.51,0,0,1.57,0,0
R_93vFP1P8RlZwhtL.txt,1,130,44.27,2.37,95.87,30.73,26,27.69,93.08,70,61.54,16.15,10,9.23,0,0,0.77,0,6.15,20,6.15,1.54,13.85,9.23,5.38,7.69,0,14.62,6.92,4.62,2.31,0.77,0,1.54,33.85,0.77,23.85,9.23,3.08,0.77,6.15,0.77,3.85,0,2.31,1.54,0.77,0.77,0,0.77,0,0,0,0,6.15,4.62,0,0,0,0,2.31,1.54,0,0.77,0,0.77,0.77,0,0,0.77,2.31,0,0,2.31,0,0,5.38,5.38,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0.77,2.31,6.15,0,1.54,3.08,0,0,1.54,2.31,0.77,4.62,4.62,0,0,0,0,0,9.23,4.62,4.62,0,0,0,0,0
R_9ceigsEeDCxgZmh.txt,1,119,25.59,2.18,46.57,11.63,17,21.85,93.28,70.59,56.3,18.49,13.45,10.92,0,0,0,1.68,5.04,15.97,6.72,0,10.08,13.45,3.36,5.88,0.84,24.37,4.2,0.84,0.84,0.84,0,0,31.93,0.84,21.85,5.04,1.68,7.56,5.04,0,2.52,0,4.2,1.68,2.52,1.68,0,1.68,1.68,0,0,0,10.92,8.4,0.84,0,0,0.84,6.72,2.52,0,0,0,0,3.36,0,0,3.36,2.52,0,0,2.52,0,0,5.88,5.88,0.84,0,0,0,0,0,0,0,0,2.52,0,0,0,0,0,0,1.68,5.04,1.68,0,2.52,0.84,0,0,4.2,1.68,6.72,0,0,0,0,0,0,13.45,5.88,5.04,0,0,2.52,0,0
R_9ly8qis9dlrc9ar.txt,1,83,31.57,6.42,66.6,20.23,27.67,20.48,85.54,66.27,57.83,12.05,7.23,6.02,0,0,1.2,0,4.82,20.48,7.23,2.41,9.64,13.25,4.82,9.64,0,18.07,4.82,7.23,1.2,0,0,1.2,26.51,0,15.66,3.61,1.2,2.41,3.61,0,4.82,0,2.41,1.2,1.2,0,0,0,0,0,0,0,6.02,3.61,0,2.41,0,0,1.2,2.41,0,0,0,1.2,0,0,0,0,7.23,0,0,7.23,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.41,4.82,10.84,1.2,0,7.23,2.41,0,0,2.41,10.84,0,0,0,0,0,0,0,16.87,3.61,9.64,0,0,1.2,2.41,0
R_9ByyIa2303GfW0A.txt,1,99,14.87,1.92,23.51,20.23,19.8,16.16,94.95,75.76,61.62,15.15,9.09,8.08,0,0,0,1.01,6.06,16.16,7.07,1.01,9.09,13.13,6.06,11.11,1.01,22.22,6.06,4.04,5.05,4.04,1.01,0,30.3,0,24.24,5.05,3.03,7.07,4.04,0,6.06,0,4.04,2.02,2.02,0,0,0,0,0,0,0,8.08,5.05,0,1.01,0,1.01,3.03,3.03,1.01,1.01,0,0,1.01,0,0,1.01,3.03,0,0,3.03,0,0,6.06,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,1.01,6.06,5.05,1.01,0,2.02,1.01,0,1.01,0,4.04,4.04,0,0,0,0,0,0,8.08,5.05,3.03,0,0,0,0,0
R_4nCAtz7tZUEK7HU.txt,1,108,17.85,6.61,17.46,2.17,36,20.37,94.44,76.85,61.11,16.67,10.19,7.41,0,0,0.93,1.85,6.48,15.74,6.48,0.93,12.04,12.96,5.56,12.04,0,24.07,5.56,3.7,2.78,0,1.85,0.93,27.78,0,17.59,3.7,0.93,5.56,5.56,0,4.63,0,4.63,0.93,3.7,0,0,0,0,0,0,0,12.96,9.26,0,0,0,0,7.41,3.7,0,0,0,0.93,1.85,0,0,1.85,5.56,0,0,5.56,1.85,0,4.63,4.63,0,0,0,0,0,0,0,0,0,2.78,0,0.93,0,0,3.7,0.93,2.78,5.56,3.7,0,1.85,0,0,0,1.85,8.33,0.93,0,0,0,0,0,0,7.41,2.78,4.63,0,0,0,0,0
R_9IYxSYxjx5h2jMM.txt,1,51,16.49,1.03,99,20.23,17,19.61,94.12,70.59,58.82,17.65,13.73,11.76,0,0,0,1.96,3.92,15.69,5.88,0,9.8,9.8,1.96,13.73,1.96,17.65,3.92,0,7.84,7.84,0,0,27.45,0,21.57,3.92,0,7.84,5.88,0,5.88,0,3.92,1.96,1.96,1.96,0,1.96,0,0,0,0,11.76,5.88,0,0,0,0,1.96,5.88,1.96,1.96,0,0,0,0,0,0,3.92,0,0,3.92,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,1.96,9.8,5.88,0,1.96,5.88,0,0,0,9.8,0,0,0,0,0,0,0,0,7.84,5.88,1.96,0,0,0,0,0
R_4G6rO6u8exqtpAV.txt,1,310,33.29,1.48,89.93,10.61,14.09,20,89.03,68.06,52.9,15.48,10.65,8.71,0,0,0,1.61,4.84,11.29,4.52,0,12.9,10,5.16,7.74,1.29,17.42,7.1,3.55,2.58,1.94,0,0.65,30.32,0,19.68,3.23,1.29,3.23,9.03,0.32,6.13,0,3.55,0.97,1.94,1.61,0,0.97,0.97,0,0,0,11.61,8.71,0,1.29,0.32,0.32,4.19,3.23,0,0.32,0,0,1.29,0.32,0,0.97,1.94,0,0,1.94,0,0,5.48,3.55,0.32,0,0,0,0,0,0,0.32,0.65,0.65,0,0.65,0,0,1.94,0.65,8.39,8.71,2.58,0.65,4.52,1.29,0,0.65,5.16,2.9,5.16,0.97,0.97,0.32,0.32,0,0.32,19.35,5.81,4.19,2.58,0,3.23,3.55,0
R_99czvMc8kHQ3LrS.txt,1,94,17.82,18.61,77.82,9.87,31.33,20.21,94.68,69.15,56.38,13.83,10.64,7.45,0,0,0,2.13,3.19,14.89,4.26,0,9.57,9.57,5.32,13.83,0,18.09,4.26,1.06,5.32,5.32,0,0,30.85,1.06,21.28,5.32,4.26,5.32,8.51,1.06,4.26,0,2.13,0,1.06,2.13,0,1.06,0,0,0,0,13.83,6.38,1.06,0,0,0,5.32,7.45,2.13,2.13,1.06,0,2.13,0,0,2.13,6.38,0,0,6.38,0,0,3.19,2.13,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,1.06,8.51,9.57,1.06,1.06,6.38,2.13,0,0,3.19,2.13,2.13,0,0,0,0,0,0,9.57,5.32,2.13,0,0,0,2.13,0
R_9RvC2KWwEic82Dm.txt,1,61,81.13,4.17,87.98,1.32,20.33,26.23,91.8,70.49,52.46,8.2,8.2,8.2,0,0,0,0,0,18.03,11.48,1.64,14.75,8.2,3.28,11.48,0,14.75,9.84,1.64,1.64,0,1.64,0,27.87,0,19.67,8.2,4.92,4.92,4.92,0,1.64,0,6.56,1.64,4.92,3.28,0,3.28,3.28,0,0,0,8.2,8.2,0,0,0,0,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,9.84,1.64,0,4.92,3.28,0,1.64,6.56,1.64,1.64,1.64,0,0,0,0,0,11.48,4.92,6.56,0,0,0,0,0
R_4Ovi2m6ohfWjyD3.txt,1,97,80.63,11.84,45.7,34.77,16.17,15.46,93.81,68.04,51.55,14.43,9.28,7.22,0,0,0,2.06,5.15,19.59,9.28,2.06,13.4,5.15,4.12,4.12,0,15.46,7.22,4.12,2.06,1.03,1.03,0,23.71,0,13.4,4.12,1.03,3.09,0,1.03,3.09,0,3.09,2.06,1.03,0,0,0,0,0,0,0,11.34,7.22,0,1.03,0,0,4.12,4.12,1.03,0,0,0,1.03,1.03,0,0,3.09,0,0,3.09,0,0,9.28,7.22,1.03,0,0,0,0,0,0,0,0,2.06,0,0,0,0,2.06,0,6.19,4.12,0,0,4.12,0,0,0,2.06,2.06,4.12,0,1.03,0,0,1.03,0,9.28,8.25,1.03,0,0,0,0,0
R_9LcntUWi1nBzmM6.txt,1,127,45.33,3.68,61.19,6.58,14.11,20.47,91.34,68.5,58.27,17.32,13.39,11.02,0,0,1.57,0.79,3.94,14.96,7.87,0,14.17,7.87,4.72,9.45,0.79,14.96,3.94,0,3.94,2.36,1.57,0,25.98,0,18.11,3.94,1.57,5.51,5.51,0,3.15,0,3.15,0.79,2.36,2.36,0,2.36,2.36,0,0,0,12.6,7.87,0,0.79,0,0,7.09,4.72,2.36,0,3.94,0,1.57,0,0,1.57,3.94,0,0,3.94,0,0,3.94,3.94,0,0,0,0,0,0,0,0,0.79,1.57,0,0,0,0,0.79,1.57,3.15,5.51,3.94,0,1.57,1.57,0,0,7.09,0,2.36,0,0,0,0,0,0,9.45,7.09,2.36,0,0,0,0,0
R_9Gt5RTuyE5vjmet.txt,1,121,35.42,3.09,77.67,20.23,24.2,14.88,99.17,72.73,61.16,17.36,14.05,12.4,0,0,0,0.83,3.31,11.57,7.44,0,12.4,9.92,6.61,6.61,0.83,18.18,4.13,0.83,1.65,1.65,0,0,28.93,1.65,22.31,2.48,2.48,5.79,8.26,0.83,5.79,0,3.31,1.65,1.65,1.65,1.65,0,0,0,0,0,12.4,3.31,0,0,0,0,3.31,8.26,0.83,0.83,0,0.83,2.48,0,0,2.48,3.31,0,0,2.48,0.83,0,4.96,4.96,0,0,0,0,0,0,0,0,0.83,0.83,0,0,0,0,1.65,0,13.22,13.22,3.31,0.83,4.13,2.48,0.83,0.83,2.48,0.83,3.31,0,0,0,0,0,0,4.13,4.13,0,0,0,0,0,0
R_4Qrr4Sxrf7MWyC0.txt,1,256,23.31,1,72.92,20.23,19.69,22.66,90.63,67.19,54.69,15.63,11.72,10.16,0,0,0.78,0.39,3.91,11.72,5.08,1.17,11.33,11.33,6.64,7.81,1.17,19.92,4.3,1.95,1.56,1.17,0,0.39,31.25,0.39,23.05,3.52,2.73,4.3,6.64,0.39,6.25,0.39,3.91,1.95,1.95,1.17,0,1.17,1.17,0,0,0,11.33,8.2,0.39,0.39,0,0.39,5.86,2.73,0.39,0,0,0.78,1.95,0,0,1.95,3.52,0,0,3.52,0,0,6.25,5.08,0.39,0.39,0,0,0,0,0,0,0.39,0.78,0,0,0,0.39,1.56,0,5.47,5.08,1.17,0.39,1.56,1.95,0,0.39,4.69,2.73,4.69,1.56,0.39,0.39,0,0,0,19.92,3.91,8.2,1.17,0,3.52,3.13,0
R_9zSm0Rtpydxh50L.txt,1,97,9.29,3.59,73.92,34.77,16.17,19.59,93.81,75.26,58.76,19.59,13.4,12.37,0,0,0,0,6.19,13.4,6.19,0,7.22,12.37,6.19,9.28,0,22.68,6.19,5.15,3.09,2.06,1.03,0,24.74,0,16.49,3.09,2.06,6.19,5.15,0,3.09,0,2.06,1.03,0,2.06,1.03,0,0,0,0,0,8.25,3.09,0,2.06,0,0,1.03,5.15,1.03,1.03,0,0,0,0,0,0,4.12,0,0,4.12,0,0,7.22,6.19,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,9.28,12.37,5.15,1.03,6.19,2.06,0,0,2.06,3.09,2.06,1.03,0,0,0,0,0,13.4,6.19,5.15,0,0,0,2.06,0
R_4Pk4ukh82fcM9bX.txt,1,101,24.31,29.11,33.95,50.64,16.83,13.86,92.08,76.24,57.43,16.83,12.87,6.93,0,0,1.98,3.96,3.96,10.89,3.96,0,10.89,11.88,2.97,8.91,0,23.76,4.95,4.95,3.96,1.98,0.99,0.99,25.74,0,21.78,7.92,2.97,5.94,3.96,0,2.97,0,1.98,1.98,0,0,0,0,0,0,0,0,12.87,4.95,0,2.97,0,0,1.98,7.92,0.99,0.99,0,1.98,0,0,0,0,0.99,0,0,0.99,0,0,2.97,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,3.96,8.91,1.98,0,5.94,0.99,0,0,0,1.98,2.97,0,0,0,0,0,0,9.9,3.96,2.97,0.99,0,0,1.98,0
R_4obtThjO6vzifmO.txt,1,102,16.49,1,93.5,66.58,8.5,19.61,92.16,71.57,57.84,20.59,14.71,14.71,0,0,0,0,5.88,17.65,7.84,0,7.84,8.82,3.92,8.82,2.94,19.61,2.94,3.92,2.94,2.94,0,0,27.45,1.96,18.63,4.9,4.9,4.9,5.88,0,2.94,0.98,4.9,3.92,0.98,4.9,3.92,0.98,0,0,0,0,5.88,1.96,0,0,0,0,1.96,3.92,2.94,0,1.96,0.98,0,0,0,0,1.96,0,0,1.96,0,0,3.92,2.94,0,0,0,0,0,0.98,0,0,1.96,3.92,0,0,0,0,0,0,9.8,6.86,0.98,0.98,4.9,0.98,0,0,2.94,0.98,1.96,4.9,0.98,0.98,0,0,0,17.65,11.76,0.98,0,0,4.9,0,0
R_9THejfEZJ5ClEBz.txt,1,128,2.64,1,91.77,43.51,14.22,14.06,92.97,78.91,63.28,21.88,12.5,10.16,0,0,2.34,0,9.38,17.19,6.25,2.34,6.25,13.28,7.03,7.03,5.47,21.88,9.38,5.47,2.34,0.78,1.56,0,35.94,1.56,17.19,4.69,3.13,0.78,1.56,1.56,5.47,0,4.69,3.13,1.56,1.56,0.78,0.78,0.78,0,0,0,7.81,5.47,0,0,0,0,2.34,2.34,0,0,0,2.34,0.78,0,0,0.78,3.13,0.78,0,2.34,0,0,3.91,2.34,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,2.34,0,7.81,3.13,0,0,2.34,0.78,0,0,6.25,6.25,7.81,1.56,0,0,0,0,0,23.44,6.25,5.47,1.56,0,6.25,3.91,0
R_4dudAjdABDb7Msl.txt,1,117,3.7,3.65,81.58,20.23,13,17.09,91.45,74.36,56.41,20.51,15.38,11.97,0,0,1.71,1.71,5.13,10.26,1.71,0,8.55,11.97,8.55,8.55,0.85,23.93,6.84,1.71,5.98,2.56,0.85,2.56,28.21,0,19.66,7.69,0.85,3.42,6.84,0.85,4.27,0,3.42,1.71,1.71,0,0,0,0,0,0,0,11.97,4.27,0,0.85,0,0.85,1.71,6.84,0.85,0.85,0,1.71,0,0,0,0,2.56,0,0,2.56,0,0,2.56,2.56,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,1.71,0.85,11.11,5.98,1.71,0,3.42,1.71,0,0,0.85,0.85,5.98,2.56,0,0,0,0,0,12.82,5.98,1.71,1.71,0,3.42,0,0
R_9RwGhSUWehXvsi5.txt,1,77,1.5,26.01,68.52,39.1,19.25,15.58,96.1,84.42,66.23,24.68,15.58,9.09,1.3,0,0,3.9,9.09,14.29,1.3,1.3,11.69,14.29,9.09,7.79,2.6,23.38,9.09,5.19,2.6,1.3,1.3,0,31.17,3.9,16.88,2.6,2.6,1.3,2.6,3.9,1.3,0,1.3,1.3,0,0,0,0,0,0,0,0,12.99,3.9,1.3,0,0,0,3.9,9.09,0,0,0,0,5.19,0,0,5.19,5.19,0,0,5.19,0,0,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,9.09,9.09,2.6,1.3,3.9,1.3,3.9,0,3.9,0,9.09,0,1.3,0,0,1.3,0,16.88,3.9,6.49,0,1.3,5.19,0,0
R_4MRBxwG8obndACB.txt,1,119,14.95,1,97.97,31.82,17,15.13,91.6,77.31,62.18,19.33,12.61,11.76,0.84,0,0,0,6.72,13.45,5.04,0,10.92,11.76,4.2,10.08,0.84,21.85,5.88,5.04,1.68,0.84,0.84,0,29.41,0,23.53,6.72,1.68,6.72,5.04,0.84,7.56,0,2.52,1.68,0.84,0.84,0,0.84,0.84,0,0,0,9.24,8.4,0.84,1.68,0,0,4.2,0.84,0,0,0,0,0.84,0,0,0.84,3.36,0,0,3.36,0,0,3.36,3.36,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,6.72,7.56,0.84,1.68,5.04,0.84,0,0,3.36,3.36,1.68,0.84,0,0,0,0,0,12.61,5.88,3.36,0,0,0,3.36,0
R_9IOGliiBUtJWMc9.txt,1,100,31.28,1,56.35,20.23,50,20,95,79,64,15,12,11,0,0,1,0,3,14,7,1,13,11,6,9,2,22,10,5,3,1,0,2,28,0,25,7,1,7,3,0,7,0,2,1,1,1,0,1,1,0,0,0,6,5,0,0,0,1,2,2,0,0,0,1,1,0,0,1,2,1,0,1,0,0,6,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,6,4,3,0,1,2,0,0,1,0,1,0,0,0,0,0,0,4,3,0,0,0,1,0,0
R_4eWcXmeJCwN6sdV.txt,1,150,25.29,1,79.53,13.14,25,20.67,94,76.67,60.67,10.67,6.67,6,0,0,0,0.67,4,13.33,9.33,2,8.67,12,8.67,10.67,1.33,20,8.67,2.67,4,2,2,0,28,0,23.33,5.33,0,4.67,7.33,0.67,9.33,0,2,0.67,1.33,0.67,0,0.67,0,0,0,0,8,6.67,0.67,0,0,0.67,4,1.33,0,0,0,0,3.33,0,0,3.33,3.33,0,0,3.33,0,0,4,3.33,0,0,0,0,0,0,0,0,0,0.67,0,0,0.67,0.67,0.67,0,7.33,8.67,2,1.33,4,2.67,0,0,1.33,0.67,3.33,0,0,0,0,0,0,9.33,4,2.67,0,0,0.67,2,0
R_9226mr5TyVYQkSJ.txt,1,164,34.12,3.53,92.92,5.3,12.62,17.07,92.07,75,53.66,15.85,11.59,9.76,0,0.61,0.61,0,4.27,13.41,7.93,0.61,10.37,7.93,6.1,9.15,1.22,20.12,7.93,3.66,1.83,0.61,0,1.22,23.78,0,14.02,6.1,1.83,0.61,2.44,0,3.05,0,3.05,0.61,2.44,2.44,0,2.44,1.83,0,0,0,9.15,5.49,0,0,0,0,5.49,3.05,0.61,0,1.22,0,1.83,0,0,1.83,4.27,0,0,4.27,0,0,7.32,5.49,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0.61,1.22,3.05,6.71,1.22,0,3.05,1.83,0.61,0.61,5.49,10.98,2.44,0.61,0,0,0,0,0,19.51,6.71,4.88,2.44,0,2.44,3.05,0
R_9fAvOKufoGRbRrp.txt,1,66,63.17,12.22,1.51,6.9,16.5,40.91,80.3,53.03,40.91,6.06,6.06,4.55,0,0,1.52,0,0,12.12,4.55,3.03,9.09,9.09,0,9.09,1.52,12.12,10.61,4.55,4.55,1.52,0,3.03,22.73,0,15.15,1.52,3.03,4.55,1.52,3.03,3.03,0,1.52,0,1.52,0,0,0,0,0,0,0,9.09,4.55,1.52,0,0,0,3.03,3.03,0,0,0,1.52,0,0,0,0,3.03,0,0,3.03,0,0,6.06,4.55,1.52,0,0,0,0,0,0,3.03,0,0,0,0,0,0,4.55,0,1.52,6.06,3.03,0,3.03,0,0,0,0,4.55,6.06,1.52,0,0,0,0,0,16.67,7.58,4.55,0,0,1.52,3.03,0
R_9IYl1rZSCRvKRkD.txt,1,78,12.01,1,66.8,2.7,26,23.08,97.44,74.36,62.82,16.67,8.97,8.97,0,0,0,0,7.69,16.67,6.41,0,7.69,11.54,2.56,14.1,1.28,19.23,5.13,5.13,0,0,0,0,35.9,0,32.05,6.41,1.28,6.41,10.26,1.28,8.97,0,2.56,0,2.56,2.56,0,2.56,0,0,0,0,2.56,2.56,0,1.28,0,0,1.28,0,0,0,0,0,0,0,0,0,3.85,0,0,3.85,0,0,3.85,3.85,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,3.85,7.69,7.69,3.85,0,2.56,2.56,0,0,0,6.41,0,0,0,0,0,0,0,6.41,3.85,2.56,0,0,0,0,0
R_9qm6ZczrGsxoZf7.txt,1,103,47.22,1.1,65.99,20.23,34.33,18.45,91.26,66.99,60.19,15.53,9.71,7.77,0,0,1.94,0,5.83,16.5,8.74,0.97,13.59,11.65,4.85,6.8,0.97,15.53,0.97,1.94,0.97,0.97,0,0,25.24,0,18.45,3.88,0.97,4.85,2.91,0,6.8,0,1.94,0.97,0.97,0,0,0,0,0,0,0,13.59,11.65,0.97,1.94,0,0,7.77,1.94,0,0,0,1.94,3.88,0,0,3.88,1.94,0,0,1.94,0.97,0,0.97,0.97,0,0,0,0,0,0,0,0.97,0,1.94,0,0,0,0,0,0,0.97,6.8,0.97,1.94,4.85,0,0,0,1.94,2.91,0.97,0.97,0,0,0,0,0,4.85,2.91,0.97,0,0,0,0.97,0
R_4EpdmEXYNxaBzKp.txt,1,35,8.96,13.3,4.17,,17.5,11.43,100,82.86,62.86,25.71,14.29,11.43,0,0,2.86,0,11.43,11.43,5.71,0,11.43,8.57,5.71,11.43,0,22.86,5.71,0,2.86,2.86,0,0,20,0,8.57,0,0,5.71,0,0,0,0,2.86,0,0,2.86,0,0,0,0,0,0,17.14,11.43,2.86,0,0,0,8.57,5.71,2.86,0,0,2.86,2.86,0,0,2.86,5.71,0,0,5.71,0,0,5.71,5.71,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,2.86,11.43,5.71,2.86,0,0,2.86,0,0,5.71,2.86,2.86,0,0,0,0,0,0,5.71,5.71,0,0,0,0,0,0
R_4ZCEWgUy4gJ1QFO.txt,1,109,16.59,2.04,85.1,20.23,18.17,18.35,94.5,72.48,57.8,12.84,6.42,5.5,0,0,0.92,0,6.42,10.09,4.59,0,8.26,8.26,6.42,13.76,0.92,19.27,5.5,1.83,0,0,0,0,31.19,0,23.85,4.59,0.92,5.5,8.26,0.92,10.09,0,3.67,1.83,1.83,1.83,0,1.83,0.92,0,0,0,12.84,8.26,0,0.92,0,0,5.5,4.59,0.92,0,0,0.92,2.75,0,0,2.75,1.83,0,0,1.83,0,0,5.5,5.5,0,0,0,0,0.92,0,0,0,0,1.83,0,0,0,0,0.92,0,10.09,10.09,2.75,0.92,3.67,4.59,0,0.92,5.5,0,6.42,0.92,0,0,0,0,0,10.09,5.5,1.83,0,0,0.92,1.83,0
R_9qeyHfp7rwmBIii.txt,1,167,21.55,4.53,73.36,20.23,15.18,16.17,89.82,75.45,55.09,14.37,8.38,5.99,0,0,1.2,0.6,5.99,8.98,2.99,0.6,14.37,8.38,10.18,8.98,2.4,21.56,8.98,2.99,0.6,0,0,0.6,28.14,0,16.77,3.59,1.8,1.8,5.39,0.6,4.19,0,3.59,1.8,1.8,1.2,0,1.2,1.2,0,0,0,8.98,5.39,0,0,0,0,3.59,2.99,0,0,0,1.2,1.2,0,0,1.2,1.2,0,0,1.2,0,0,3.59,2.4,0,0,0,0,0,0,0,0,1.2,2.4,0,0,0,0,2.99,0,7.78,9.58,2.4,1.8,4.19,1.2,0,0,4.79,2.4,7.78,1.8,0.6,0,0.6,0,0,17.96,6.59,5.39,0.6,0,4.19,1.2,0
R_9rpBq7JtZNZ0MRl.txt,1,117,40.72,2,85.43,20.23,29.25,20.51,94.02,75.21,57.26,15.38,9.4,7.69,0,0,0.85,0.85,5.98,12.82,5.13,0,13.68,10.26,2.56,10.26,0,21.37,4.27,2.56,1.71,1.71,0,0,30.77,0,23.93,8.55,1.71,4.27,9.4,0,6.84,0,1.71,0.85,0.85,0.85,0,0.85,0,0,0,0,11.11,8.55,0,2.56,0,0.85,3.42,2.56,0,0,0,0.85,0.85,0,0,0.85,1.71,0,0,1.71,0,0,3.42,3.42,0,0,0,0,0,0,0,0,0,1.71,0,0,0,0,0,0.85,8.55,7.69,0.85,0,3.42,2.56,0,0.85,2.56,3.42,5.98,0,0.85,0,0.85,0,0,3.42,3.42,0,0,0,0,0,0
R_42DGL2I53q6AtnU.txt,1,139,58.66,1.06,64.34,29.97,23.17,26.62,87.05,70.5,56.12,14.39,10.79,8.63,0,0,0,2.16,3.6,17.27,8.63,2.16,11.51,8.63,2.88,7.19,0.72,17.27,5.76,6.47,1.44,0,1.44,0,24.46,0,17.99,5.04,0.72,5.04,4.32,0,6.47,0,2.16,1.44,0.72,1.44,0.72,0.72,0,0.72,0,0,10.07,7.91,0.72,0.72,0.72,0,3.6,2.16,0,0,0,0,0,0,0,0,2.88,0,0,2.88,0,0,5.76,5.04,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,1.44,0,2.88,5.04,0.72,0,2.88,0,0,1.44,2.16,1.44,4.32,0,0,0,0,0,0,10.79,4.32,5.04,0,0,0,1.44,0
R_4TPMkluCQ2DzeWR.txt,1,96,19.03,1,85.54,1,13.71,21.88,89.58,73.96,56.25,20.83,14.58,12.5,0,0,0,2.08,6.25,15.63,5.21,0,11.46,9.38,3.13,9.38,2.08,22.92,5.21,0,4.17,3.13,0,1.04,28.13,0,21.88,5.21,0,3.13,7.29,0,7.29,0,8.33,2.08,6.25,4.17,1.04,3.13,0,2.08,0,0,13.54,9.38,0,0,2.08,1.04,3.13,4.17,0,1.04,0,1.04,1.04,0,0,1.04,2.08,0,0,2.08,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,4.17,4.17,0,0,1.04,2.08,0,0,1.04,1.04,3.13,0,0,0,0,0,0,13.54,6.25,3.13,0,0,3.13,1.04,0
R_9n6p2jcdoGyug9Q.txt,1,35,79.45,24.76,24.32,,35,11.43,77.14,65.71,57.14,11.43,11.43,5.71,0,0,0,5.71,0,20,11.43,0,11.43,5.71,0,11.43,0,14.29,2.86,2.86,0,0,0,0,20,0,14.29,2.86,0,2.86,5.71,0,2.86,0,0,0,0,0,0,0,0,0,0,0,11.43,5.71,2.86,0,0,0,5.71,5.71,0,0,0,0,0,0,0,0,2.86,0,0,2.86,0,0,2.86,2.86,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,2.86,2.86,2.86,0,0,2.86,0,0,0,2.86,2.86,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0
